43700		P		1748040		2057
43701		B		1747960		1404
43702		B		1748000		1624
43703		I		1748160		4284
43704		B		1748080		1487
43705		B		1748120		1361
43706		P		1748280		2020
43707		B		1748200		1322
43708		B		1748240		1450
43709		P		1748400		2145
43710		B		1748320		1614
43711		B		1748360		1496
43712		P		1748520		2054
43713		B		1748440		1401
43714		B		1748480		1436
43715		I		1748640		3964
43716		B		1748560		1803
43717		B		1748600		1979
43718		P		1748760		2287
43719		B		1748680		1641
43720		B		1748720		1527
43721		P		1748880		2187
43722		B		1748800		1468
43723		B		1748840		1618
43724		P		1749000		2582
43725		B		1748920		1815
43726		B		1748960		1683
43727		I		1749120		4246
43728		B		1749040		1832
43729		B		1749080		1823
43730		P		1749240		2094
43731		B		1749160		1484
43732		B		1749200		1433
43733		P		1749360		1936
43734		B		1749280		1034
43735		B		1749320		1189
43736		P		1749480		1765
43737		B		1749400		1098
43738		B		1749440		1122
43739		I		1749600		4457
43740		B		1749520		884
43741		B		1749560		954
43742		P		1749720		1736
43743		B		1749640		1087
43744		B		1749680		1159
43745		P		1749840		1872
43746		B		1749760		1095
43747		B		1749800		1066
43748		P		1749960		2010
43749		B		1749880		1187
43750		B		1749920		1256
43751		I		1750080		4607
43752		B		1750000		1076
43753		B		1750040		1153
43754		P		1750200		1676
43755		B		1750120		1173
43756		B		1750160		1229
43757		P		1750320		1555
43758		B		1750240		1100
43759		B		1750280		1098
43760		P		1750440		1438
43761		B		1750360		1066
43762		B		1750400		1010
43763		I		1750560		4653
43764		B		1750480		831
43765		B		1750520		979
43766		P		1750680		1447
43767		B		1750600		1098
43768		B		1750640		1127
43769		P		1750800		1290
43770		B		1750720		935
43771		B		1750760		1044
43772		P		1750920		1347
43773		B		1750840		1057
43774		B		1750880		1001
43775		I		1751040		4566
43776		B		1750960		1016
43777		B		1751000		1060
43778		P		1751160		3385
43779		B		1751080		1335
43780		B		1751120		1025
43781		P		1751280		1089
43782		B		1751200		683
43783		B		1751240		749
43784		P		1751400		1165
43785		B		1751320		779
43786		B		1751360		763
43787		I		1751520		3132
43788		B		1751440		579
43789		B		1751480		635
43790		P		1751640		1019
43791		B		1751560		675
43792		B		1751600		725
43793		P		1751760		1237
43794		B		1751680		700
43795		B		1751720		757
43796		P		1751880		1070
43797		B		1751800		654
43798		B		1751840		788
43799		I		1752000		3082
43800		B		1751920		655
43801		B		1751960		718
43802		P		1752120		1269
43803		B		1752040		777
43804		B		1752080		932
43805		P		1752240		1145
43806		B		1752160		1008
43807		B		1752200		1041
43808		P		1752360		1118
43809		B		1752280		848
43810		B		1752320		898
43811		I		1752480		3095
43812		B		1752400		679
43813		B		1752440		796
43814		P		1752600		1250
43815		B		1752520		733
43816		B		1752560		648
43817		P		1752720		1037
43818		B		1752640		909
43819		B		1752680		875
43820		P		1752840		1192
43821		B		1752760		920
43822		B		1752800		899
43823		I		1752960		3103
43824		B		1752880		787
43825		B		1752920		891
43826		P		1753080		1163
43827		B		1753000		671
43828		B		1753040		698
43829		P		1753200		1342
43830		B		1753120		689
43831		B		1753160		820
43832		P		1753320		4635
43833		B		1753240		1039
43834		B		1753280		2640
43835		I		1753440		4630
43836		B		1753360		1012
43837		B		1753400		1002
43838		P		1753560		1545
43839		B		1753480		1107
43840		B		1753520		1219
43841		P		1753680		1448
43842		B		1753600		1145
43843		B		1753640		1152
43844		P		1753800		1483
43845		B		1753720		1057
43846		B		1753760		1178
43847		I		1753920		4598
43848		B		1753840		945
43849		B		1753880		973
43850		P		1754040		1541
43851		B		1753960		1081
43852		B		1754000		1171
43853		P		1754160		1478
43854		B		1754080		1176
43855		B		1754120		1107
43856		P		1754280		1541
43857		B		1754200		1035
43858		B		1754240		1152
43859		I		1754400		4621
43860		B		1754320		971
43861		B		1754360		1017
43862		P		1754520		1603
43863		B		1754440		1129
43864		B		1754480		1187
43865		P		1754640		1631
43866		B		1754560		1060
43867		B		1754600		1051
43868		P		1754760		1769
43869		B		1754680		1042
43870		B		1754720		1129
43871		I		1754880		4386
43872		B		1754800		864
43873		B		1754840		837
43874		P		1755000		1551
43875		B		1754920		1007
43876		B		1754960		981
43877		P		1755120		1571
43878		B		1755040		998
43879		B		1755080		983
43880		P		1755240		1531
43881		B		1755160		939
43882		B		1755200		1071
43883		I		1755360		4411
43884		B		1755280		857
43885		B		1755320		930
43886		P		1755480		1431
43887		B		1755400		1003
43888		B		1755440		1080
43889		P		1755600		1566
43890		B		1755520		997
43891		B		1755560		856
43892		P		1755720		1486
43893		B		1755640		978
43894		B		1755680		1025
43895		I		1755840		4418
43896		B		1755760		848
43897		B		1755800		875
43898		P		1755960		1695
43899		B		1755880		954
43900		B		1755920		1040
43901		P		1756080		1566
43902		B		1756000		992
43903		B		1756040		1083
43904		P		1756200		1613
43905		B		1756120		936
43906		B		1756160		1134
43907		I		1756320		4349
43908		B		1756240		884
43909		B		1756280		904
43910		P		1756440		1584
43911		B		1756360		937
43912		B		1756400		1021
43913		P		1756560		1500
43914		B		1756480		956
43915		B		1756520		1093
43916		P		1756680		3638
43917		B		1756600		1466
43918		B		1756640		1669
43919		I		1756800		3152
43920		B		1756720		891
43921		B		1756760		829
43922		P		1756920		1049
43923		B		1756840		744
43924		B		1756880		698
43925		P		1757040		708
43926		B		1756960		705
43927		B		1757000		721
43928		P		1757160		891
43929		B		1757080		666
43930		B		1757120		610
43931		I		1757280		3120
43932		B		1757200		690
43933		B		1757240		779
43934		P		1757400		913
43935		B		1757320		687
43936		B		1757360		827
43937		P		1757520		1024
43938		B		1757440		805
43939		B		1757480		710
43940		P		1757640		949
43941		B		1757560		663
43942		B		1757600		714
43943		I		1757760		3203
43944		B		1757680		691
43945		B		1757720		673
43946		P		1757880		1244
43947		B		1757800		830
43948		B		1757840		830
43949		P		1758000		1195
43950		B		1757920		922
43951		B		1757960		886
43952		P		1758120		1086
43953		B		1758040		823
43954		B		1758080		734
43955		I		1758240		3078
43956		B		1758160		730
43957		B		1758200		751
43958		P		1758360		1277
43959		B		1758280		805
43960		B		1758320		830
43961		P		1758480		1249
43962		B		1758400		749
43963		B		1758440		775
43964		P		1758600		1390
43965		B		1758520		765
43966		B		1758560		814
43967		I		1758720		4520
43968		B		1758640		1659
43969		B		1758680		1425
43970		P		1758840		1348
43971		B		1758760		1003
43972		B		1758800		1063
43973		P		1758960		1313
43974		B		1758880		921
43975		B		1758920		988
43976		P		1759080		1510
43977		B		1759000		1010
43978		B		1759040		1034
43979		I		1759200		4522
43980		B		1759120		890
43981		B		1759160		908
43982		P		1759320		1898
43983		B		1759240		1083
43984		B		1759280		1177
43985		P		1759440		1844
43986		B		1759360		1171
43987		B		1759400		1259
43988		P		1759560		1793
43989		B		1759480		1099
43990		B		1759520		1231
43991		I		1759680		4565
43992		B		1759600		877
43993		B		1759640		897
43994		P		1759800		1635
43995		B		1759720		1067
43996		B		1759760		1085
43997		P		1759920		1613
43998		B		1759840		948
43999		B		1759880		1086
44000		P		1760040		1499
44001		B		1759960		1055
44002		B		1760000		1086
44003		I		1760160		4479
44004		B		1760080		921
44005		B		1760120		910
44006		P		1760280		1650
44007		B		1760200		983
44008		B		1760240		1079
44009		P		1760400		1849
44010		B		1760320		1078
44011		B		1760360		1079
44012		P		1760520		1600
44013		B		1760440		1048
44014		B		1760480		1068
44015		I		1760640		4444
44016		B		1760560		1014
44017		B		1760600		964
44018		P		1760760		1790
44019		B		1760680		1041
44020		B		1760720		1134
44021		P		1760880		1933
44022		B		1760800		1003
44023		B		1760840		1203
44024		P		1761000		1846
44025		B		1760920		1158
44026		B		1760960		1102
44027		I		1761120		3311
44028		B		1761040		1511
44029		B		1761080		1873
44030		P		1761240		1550
44031		B		1761160		915
44032		B		1761200		986
44033		P		1761360		1484
44034		B		1761280		1163
44035		B		1761320		1075
44036		P		1761480		1438
44037		B		1761400		920
44038		B		1761440		1021
44039		I		1761600		3405
44040		B		1761520		949
44041		B		1761560		824
44042		P		1761720		1391
44043		B		1761640		857
44044		B		1761680		893
44045		P		1761840		1276
44046		B		1761760		888
44047		B		1761800		943
44048		P		1761960		1121
44049		B		1761880		830
44050		B		1761920		855
44051		I		1762080		3281
44052		B		1762000		670
44053		B		1762040		771
44054		P		1762200		1047
44055		B		1762120		781
44056		B		1762160		777
44057		P		1762320		1017
44058		B		1762240		818
44059		B		1762280		725
44060		P		1762440		1062
44061		B		1762360		796
44062		B		1762400		819
44063		I		1762560		3386
44064		B		1762480		718
44065		B		1762520		680
44066		P		1762680		1122
44067		B		1762600		831
44068		B		1762640		883
44069		P		1762800		1132
44070		B		1762720		794
44071		B		1762760		855
44072		P		1762920		1312
44073		B		1762840		856
44074		B		1762880		868
44075		I		1763040		3418
44076		B		1762960		1481
44077		B		1763000		795
44078		P		1763160		1382
44079		B		1763080		848
44080		B		1763120		912
44081		P		1763280		1322
44082		B		1763200		889
44083		B		1763240		894
44084		P		1763400		1426
44085		B		1763320		850
44086		B		1763360		952
44087		I		1763520		3659
44088		B		1763440		808
44089		B		1763480		789
44090		P		1763640		1376
44091		B		1763560		920
44092		B		1763600		994
44093		P		1763760		1279
44094		B		1763680		995
44095		B		1763720		1036
44096		P		1763880		1390
44097		B		1763800		832
44098		B		1763840		931
44099		I		1764000		3568
44100		B		1763920		722
44101		B		1763960		746
44102		P		1764120		1255
44103		B		1764040		815
44104		B		1764080		813
44105		P		1764240		1382
44106		B		1764160		816
44107		B		1764200		979
44108		P		1764360		1473
44109		B		1764280		998
44110		B		1764320		889
44111		I		1764480		3581
44112		B		1764400		777
44113		B		1764440		916
44114		P		1764600		1519
44115		B		1764520		967
44116		B		1764560		916
44117		P		1764720		3074
44118		B		1764640		1133
44119		B		1764680		1483
44120		P		1764840		3220
44121		B		1764760		1520
44122		B		1764800		1440
44123		I		1764960		3935
44124		B		1764880		978
44125		B		1764920		955
44126		P		1765080		1373
44127		B		1765000		882
44128		B		1765040		1044
44129		P		1765200		1527
44130		B		1765120		900
44131		B		1765160		929
44132		P		1765320		1381
44133		B		1765240		917
44134		B		1765280		909
44135		I		1765440		4074
44136		B		1765360		1005
44137		B		1765400		867
44138		P		1765560		1369
44139		B		1765480		959
44140		B		1765520		1054
44141		P		1765680		1546
44142		B		1765600		999
44143		B		1765640		986
44144		P		1765800		1419
44145		B		1765720		990
44146		B		1765760		1019
44147		I		1765920		3924
44148		B		1765840		958
44149		B		1765880		934
44150		P		1766040		1570
44151		B		1765960		1039
44152		B		1766000		883
44153		P		1766160		1609
44154		B		1766080		1039
44155		B		1766120		1241
44156		P		1766280		1673
44157		B		1766200		1130
44158		B		1766240		1137
44159		I		1766400		3942
44160		B		1766320		1079
44161		B		1766360		1053
44162		P		1766520		1592
44163		B		1766440		1056
44164		B		1766480		959
44165		P		1766640		1405
44166		B		1766560		912
44167		B		1766600		993
44168		P		1766760		1497
44169		B		1766680		1057
44170		B		1766720		1096
44171		I		1766880		3995
44172		B		1766800		903
44173		B		1766840		855
44174		P		1767000		1707
44175		B		1766920		1050
44176		B		1766960		1140
44177		P		1767120		1803
44178		B		1767040		1172
44179		B		1767080		1101
44180		P		1767240		1690
44181		B		1767160		1199
44182		B		1767200		1251
44183		I		1767360		3918
44184		B		1767280		1249
44185		B		1767320		1123
44186		P		1767480		1747
44187		B		1767400		1081
44188		B		1767440		1294
44189		P		1767600		1861
44190		B		1767520		1110
44191		B		1767560		1111
44192		P		1767720		1674
44193		B		1767640		1122
44194		B		1767680		1303
44195		I		1767840		4124
44196		B		1767760		1043
44197		B		1767800		949
44198		P		1767960		1374
44199		B		1767880		886
44200		B		1767920		978
44201		P		1768080		1408
44202		B		1768000		951
44203		B		1768040		1055
44204		P		1768200		1449
44205		B		1768120		967
44206		B		1768160		972
44207		I		1768320		4209
44208		B		1768240		977
44209		B		1768280		931
44210		P		1768440		1331
44211		B		1768360		992
44212		B		1768400		1057
44213		P		1768560		1313
44214		B		1768480		959
44215		B		1768520		1027
44216		P		1768680		1283
44217		B		1768600		1012
44218		B		1768640		982
44219		I		1768800		4177
44220		B		1768720		831
44221		B		1768760		843
44222		P		1768920		1374
44223		B		1768840		983
44224		B		1768880		1038
44225		P		1769040		1353
44226		B		1768960		956
44227		B		1769000		1082
44228		P		1769160		1309
44229		B		1769080		875
44230		B		1769120		986
44231		I		1769280		4304
44232		B		1769200		951
44233		B		1769240		859
44234		P		1769400		1382
44235		B		1769320		1008
44236		B		1769360		1096
44237		P		1769520		1409
44238		B		1769440		985
44239		B		1769480		1003
44240		P		1769640		1331
44241		B		1769560		1002
44242		B		1769600		993
44243		I		1769760		3265
44244		B		1769680		1284
44245		B		1769720		1390
44246		P		1769880		2826
44247		B		1769800		1409
44248		B		1769840		1165
44249		P		1770000		1402
44250		B		1769920		934
44251		B		1769960		936
44252		P		1770120		1335
44253		B		1770040		934
44254		B		1770080		936
44255		I		1770240		3438
44256		B		1770160		843
44257		B		1770200		909
44258		P		1770360		1312
44259		B		1770280		889
44260		B		1770320		895
44261		P		1770480		1251
44262		B		1770400		804
44263		B		1770440		878
44264		P		1770600		1145
44265		B		1770520		914
44266		B		1770560		875
44267		I		1770720		3486
44268		B		1770640		739
44269		B		1770680		704
44270		P		1770840		1153
44271		B		1770760		765
44272		B		1770800		772
44273		P		1770960		1023
44274		B		1770880		811
44275		B		1770920		784
44276		P		1771080		1106
44277		B		1771000		798
44278		B		1771040		842
44279		I		1771200		3530
44280		B		1771120		832
44281		B		1771160		892
44282		P		1771320		1165
44283		B		1771240		831
44284		B		1771280		880
44285		P		1771440		1037
44286		B		1771360		728
44287		B		1771400		838
44288		P		1771560		982
44289		B		1771480		763
44290		B		1771520		842
44291		I		1771680		3429
44292		B		1771600		661
44293		B		1771640		630
44294		P		1771800		1216
44295		B		1771720		886
44296		B		1771760		906
44297		P		1771920		1211
44298		B		1771840		812
44299		B		1771880		847
44300		P		1772040		1229
44301		B		1771960		909
44302		B		1772000		813
44303		I		1772160		3391
44304		B		1772080		758
44305		B		1772120		747
44306		P		1772280		1178
44307		B		1772200		825
44308		B		1772240		848
44309		P		1772400		1105
44310		B		1772320		795
44311		B		1772360		816
44312		P		1772520		1140
44313		B		1772440		856
44314		B		1772480		822
44315		I		1772640		3399
44316		B		1772560		647
44317		B		1772600		733
44318		P		1772760		1121
44319		B		1772680		791
44320		B		1772720		842
44321		P		1772880		1019
44322		B		1772800		777
44323		B		1772840		745
44324		P		1773000		974
44325		B		1772920		764
44326		B		1772960		833
44327		I		1773120		3471
44328		B		1773040		769
44329		B		1773080		657
44330		P		1773240		1106
44331		B		1773160		725
44332		B		1773200		823
44333		P		1773360		1061
44334		B		1773280		783
44335		B		1773320		824
44336		P		1773480		3336
44337		B		1773400		1899
44338		B		1773440		1185
44339		I		1773600		3196
44340		B		1773520		986
44341		B		1773560		1003
44342		P		1773720		1420
44343		B		1773640		906
44344		B		1773680		837
44345		P		1773840		1420
44346		B		1773760		863
44347		B		1773800		980
44348		P		1773960		1404
44349		B		1773880		879
44350		B		1773920		843
44351		I		1774080		3194
44352		B		1774000		774
44353		B		1774040		811
44354		P		1774200		1449
44355		B		1774120		922
44356		B		1774160		974
44357		P		1774320		1372
44358		B		1774240		994
44359		B		1774280		1005
44360		P		1774440		1238
44361		B		1774360		851
44362		B		1774400		858
44363		I		1774560		3068
44364		B		1774480		750
44365		B		1774520		729
44366		P		1774680		1251
44367		B		1774600		786
44368		B		1774640		888
44369		P		1774800		1250
44370		B		1774720		854
44371		B		1774760		872
44372		P		1774920		1224
44373		B		1774840		740
44374		B		1774880		870
44375		I		1775040		3107
44376		B		1774960		797
44377		B		1775000		704
44378		P		1775160		1094
44379		B		1775080		713
44380		B		1775120		804
44381		P		1775280		1051
44382		B		1775200		698
44383		B		1775240		737
44384		P		1775400		1081
44385		B		1775320		738
44386		B		1775360		816
44387		I		1775520		3102
44388		B		1775440		729
44389		B		1775480		615
44390		P		1775640		1005
44391		B		1775560		743
44392		B		1775600		721
44393		P		1775760		1014
44394		B		1775680		674
44395		B		1775720		714
44396		P		1775880		982
44397		B		1775800		630
44398		B		1775840		727
44399		I		1776000		3088
44400		B		1775920		605
44401		B		1775960		648
44402		P		1776120		937
44403		B		1776040		622
44404		B		1776080		725
44405		P		1776240		991
44406		B		1776160		656
44407		B		1776200		672
44408		P		1776360		918
44409		B		1776280		642
44410		B		1776320		698
44411		I		1776480		3140
44412		B		1776400		546
44413		B		1776440		636
44414		P		1776600		920
44415		B		1776520		689
44416		B		1776560		673
44417		P		1776720		888
44418		B		1776640		635
44419		B		1776680		694
44420		P		1776840		892
44421		B		1776760		705
44422		B		1776800		727
44423		I		1776960		3114
44424		B		1776880		618
44425		B		1776920		636
44426		P		1777080		938
44427		B		1777000		708
44428		B		1777040		710
44429		P		1777200		2941
44430		B		1777120		912
44431		B		1777160		953
44432		P		1777320		3135
44433		B		1777240		1307
44434		B		1777280		1114
44435		I		1777440		3420
44436		B		1777360		721
44437		B		1777400		752
44438		P		1777560		1083
44439		B		1777480		754
44440		B		1777520		823
44441		P		1777680		1120
44442		B		1777600		801
44443		B		1777640		790
44444		P		1777800		1009
44445		B		1777720		796
44446		B		1777760		809
44447		I		1777920		3363
44448		B		1777840		643
44449		B		1777880		671
44450		P		1778040		1087
44451		B		1777960		806
44452		B		1778000		804
44453		P		1778160		1015
44454		B		1778080		839
44455		B		1778120		791
44456		P		1778280		1013
44457		B		1778200		760
44458		B		1778240		841
44459		I		1778400		3457
44460		B		1778320		751
44461		B		1778360		778
44462		P		1778520		1083
44463		B		1778440		790
44464		B		1778480		756
44465		P		1778640		1055
44466		B		1778560		776
44467		B		1778600		847
44468		P		1778760		1089
44469		B		1778680		722
44470		B		1778720		760
44471		I		1778880		4967
44472		B		1778800		1245
44473		B		1778840		1555
44474		P		1779000		1721
44475		B		1778920		1364
44476		B		1778960		1303
44477		P		1779120		1651
44478		B		1779040		1247
44479		B		1779080		1307
44480		P		1779240		1673
44481		B		1779160		1297
44482		B		1779200		1205
44483		I		1779360		4859
44484		B		1779280		932
44485		B		1779320		957
44486		P		1779480		1842
44487		B		1779400		1157
44488		B		1779440		1167
44489		P		1779600		1616
44490		B		1779520		1346
44491		B		1779560		1230
44492		P		1779720		1654
44493		B		1779640		1298
44494		B		1779680		1287
44495		I		1779840		4912
44496		B		1779760		1165
44497		B		1779800		1068
44498		P		1779960		1685
44499		B		1779880		1248
44500		B		1779920		1344
44501		P		1780080		1634
44502		B		1780000		1179
44503		B		1780040		1221
44504		P		1780200		1555
44505		B		1780120		1194
44506		B		1780160		1230
44507		I		1780320		4921
44508		B		1780240		1098
44509		B		1780280		1156
44510		P		1780440		1763
44511		B		1780360		1190
44512		B		1780400		1093
44513		P		1780560		1598
44514		B		1780480		1213
44515		B		1780520		1235
44516		P		1780680		1435
44517		B		1780600		1174
44518		B		1780640		1186
44519		I		1780800		4785
44520		B		1780720		1076
44521		B		1780760		1167
44522		P		1780920		4206
44523		B		1780840		1699
44524		B		1780880		1243
44525		P		1781040		1209
44526		B		1780960		983
44527		B		1781000		1030
44528		P		1781160		1248
44529		B		1781080		948
44530		B		1781120		896
44531		I		1781280		3392
44532		B		1781200		798
44533		B		1781240		833
44534		P		1781400		1133
44535		B		1781320		817
44536		B		1781360		869
44537		P		1781520		1190
44538		B		1781440		894
44539		B		1781480		868
44540		P		1781640		1109
44541		B		1781560		796
44542		B		1781600		943
44543		I		1781760		3516
44544		B		1781680		795
44545		B		1781720		821
44546		P		1781880		1183
44547		B		1781800		807
44548		B		1781840		860
44549		P		1782000		951
44550		B		1781920		862
44551		B		1781960		767
44552		P		1782120		912
44553		B		1782040		780
44554		B		1782080		749
44555		I		1782240		3262
44556		B		1782160		754
44557		B		1782200		831
44558		P		1782360		1220
44559		B		1782280		806
44560		B		1782320		786
44561		P		1782480		1228
44562		B		1782400		736
44563		B		1782440		856
44564		P		1782600		1075
44565		B		1782520		911
44566		B		1782560		868
44567		I		1782720		3420
44568		B		1782640		733
44569		B		1782680		806
44570		P		1782840		1101
44571		B		1782760		815
44572		B		1782800		783
44573		P		1782960		986
44574		B		1782880		784
44575		B		1782920		800
44576		P		1783080		1126
44577		B		1783000		809
44578		B		1783040		676
44579		I		1783200		3187
44580		B		1783120		941
44581		B		1783160		941
44582		P		1783320		1082
44583		B		1783240		767
44584		B		1783280		812
44585		P		1783440		1099
44586		B		1783360		804
44587		B		1783400		766
44588		P		1783560		1058
44589		B		1783480		736
44590		B		1783520		828
44591		I		1783680		3005
44592		B		1783600		883
44593		B		1783640		788
44594		P		1783800		1266
44595		B		1783720		954
44596		B		1783760		983
44597		P		1783920		1345
44598		B		1783840		965
44599		B		1783880		976
44600		P		1784040		4548
44601		B		1783960		2909
44602		B		1784000		1527
44603		I		1784160		4493
44604		B		1784080		963
44605		B		1784120		907
44606		P		1784280		1491
44607		B		1784200		1008
44608		B		1784240		1025
44609		P		1784400		1645
44610		B		1784320		1120
44611		B		1784360		1239
44612		P		1784520		1465
44613		B		1784440		1164
44614		B		1784480		1192
44615		I		1784640		4518
44616		B		1784560		899
44617		B		1784600		949
44618		P		1784760		1552
44619		B		1784680		1306
44620		B		1784720		1136
44621		P		1784880		1520
44622		B		1784800		1142
44623		B		1784840		1065
44624		P		1785000		1634
44625		B		1784920		1095
44626		B		1784960		1208
44627		I		1785120		4552
44628		B		1785040		960
44629		B		1785080		1016
44630		P		1785240		1684
44631		B		1785160		1084
44632		B		1785200		1135
44633		P		1785360		1506
44634		B		1785280		1070
44635		B		1785320		1077
44636		P		1785480		1495
44637		B		1785400		1217
44638		B		1785440		1229
44639		I		1785600		4590
44640		B		1785520		988
44641		B		1785560		1050
44642		P		1785720		1481
44643		B		1785640		1010
44644		B		1785680		1295
44645		P		1785840		1577
44646		B		1785760		1093
44647		B		1785800		975
44648		P		1785960		1310
44649		B		1785880		906
44650		B		1785920		920
44651		I		1786080		4549
44652		B		1786000		2522
44653		B		1786040		1503
44654		P		1786200		1802
44655		B		1786120		1166
44656		B		1786160		1157
44657		P		1786320		2102
44658		B		1786240		1324
44659		B		1786280		1367
44660		P		1786440		2167
44661		B		1786360		1395
44662		B		1786400		1502
44663		I		1786560		4341
44664		B		1786480		1572
44665		B		1786520		1802
44666		P		1786680		2209
44667		B		1786600		1611
44668		B		1786640		1254
44669		P		1786800		2024
44670		B		1786720		1299
44671		B		1786760		1484
44672		P		1786920		2355
44673		B		1786840		1382
44674		B		1786880		1356
44675		I		1787040		4479
44676		B		1786960		1366
44677		B		1787000		1363
44678		P		1787160		2214
44679		B		1787080		1363
44680		B		1787120		1444
44681		P		1787280		1897
44682		B		1787200		1207
44683		B		1787240		1144
44684		P		1787400		1789
44685		B		1787320		1196
44686		B		1787360		1248
44687		I		1787520		4655
44688		B		1787440		1114
44689		B		1787480		1075
44690		P		1787640		1940
44691		B		1787560		1125
44692		B		1787600		1254
44693		P		1787760		1831
44694		B		1787680		1232
44695		B		1787720		1100
44696		P		1787880		1706
44697		B		1787800		1148
44698		B		1787840		1286
44699		I		1788000		4645
44700		B		1787920		1110
44701		B		1787960		1067
44702		P		1788120		2337
44703		B		1788040		1200
44704		B		1788080		1375
44705		P		1788240		2324
44706		B		1788160		1337
44707		B		1788200		1475
44708		P		1788360		2456
44709		B		1788280		1571
44710		B		1788320		1451
44711		I		1788480		4723
44712		B		1788400		1336
44713		B		1788440		1682
44714		P		1788600		2488
44715		B		1788520		1457
44716		B		1788560		1424
44717		P		1788720		2411
44718		B		1788640		1517
44719		B		1788680		1622
44720		P		1788840		2507
44721		B		1788760		1613
44722		B		1788800		1469
44723		I		1788960		4514
44724		B		1788880		1401
44725		B		1788920		1494
44726		P		1789080		2214
44727		B		1789000		1473
44728		B		1789040		1480
44729		P		1789200		2207
44730		B		1789120		1448
44731		B		1789160		1406
44732		P		1789320		2304
44733		B		1789240		1590
44734		B		1789280		1777
44735		I		1789440		4584
44736		B		1789360		1700
44737		B		1789400		1466
44738		P		1789560		2168
44739		B		1789480		1394
44740		B		1789520		1543
44741		P		1789680		2316
44742		B		1789600		1570
44743		B		1789640		1443
44744		P		1789800		2192
44745		B		1789720		1425
44746		B		1789760		1699
44747		I		1789920		4343
44748		B		1789840		1844
44749		B		1789880		1599
44750		P		1790040		2272
44751		B		1789960		1312
44752		B		1790000		1412
44753		P		1790160		2220
44754		B		1790080		1458
44755		B		1790120		1616
44756		P		1790280		2191
44757		B		1790200		1633
44758		B		1790240		1537
44759		I		1790400		4413
44760		B		1790320		1604
44761		B		1790360		1673
44762		P		1790520		2013
44763		B		1790440		1780
44764		B		1790480		1517
44765		P		1790640		2112
44766		B		1790560		1405
44767		B		1790600		1588
44768		P		1790760		2023
44769		B		1790680		1504
44770		B		1790720		1438
44771		I		1790880		4425
44772		B		1790800		1388
44773		B		1790840		1372
44774		P		1791000		2251
44775		B		1790920		1792
44776		B		1790960		1547
44777		P		1791120		1943
44778		B		1791040		1341
44779		B		1791080		1193
44780		P		1791240		1951
44781		B		1791160		1348
44782		B		1791200		1421
44783		I		1791360		4532
44784		B		1791280		1348
44785		B		1791320		1301
44786		P		1791480		2151
44787		B		1791400		1273
44788		B		1791440		1341
44789		P		1791600		2101
44790		B		1791520		1256
44791		B		1791560		1355
44792		P		1791720		1994
44793		B		1791640		1376
44794		B		1791680		1444
44795		I		1791840		4551
44796		B		1791760		1198
44797		B		1791800		1253
44798		P		1791960		1951
44799		B		1791880		1133
44800		B		1791920		1172
44801		P		1792080		2129
44802		B		1792000		1143
44803		B		1792040		1259
44804		P		1792200		2083
44805		B		1792120		1315
44806		B		1792160		1254
44807		I		1792320		4645
44808		B		1792240		1121
44809		B		1792280		1268
44810		P		1792440		2063
44811		B		1792360		1229
44812		B		1792400		1195
44813		P		1792560		1986
44814		B		1792480		1269
44815		B		1792520		1411
44816		P		1792680		1840
44817		B		1792600		1164
44818		B		1792640		1196
44819		I		1792800		4781
44820		B		1792720		1062
44821		B		1792760		1043
44822		P		1792920		3983
44823		B		1792840		1607
44824		B		1792880		1680
44825		P		1793040		4306
44826		B		1792960		1518
44827		B		1793000		1484
44828		P		1793160		1642
44829		B		1793080		1245
44830		B		1793120		1232
44831		I		1793280		4838
44832		B		1793200		931
44833		B		1793240		900
44834		P		1793400		1393
44835		B		1793320		1056
44836		B		1793360		1155
44837		P		1793520		1213
44838		B		1793440		1104
44839		B		1793480		1039
44840		P		1793640		1246
44841		B		1793560		1040
44842		B		1793600		1052
44843		I		1793760		4866
44844		B		1793680		895
44845		B		1793720		957
44846		P		1793880		1472
44847		B		1793800		1134
44848		B		1793840		1140
44849		P		1794000		1480
44850		B		1793920		1101
44851		B		1793960		1195
44852		P		1794120		1355
44853		B		1794040		1140
44854		B		1794080		1164
44855		I		1794240		4868
44856		B		1794160		955
44857		B		1794200		1016
44858		P		1794360		1483
44859		B		1794280		1187
44860		B		1794320		1255
44861		P		1794480		1352
44862		B		1794400		1102
44863		B		1794440		1157
44864		P		1794600		1390
44865		B		1794520		1069
44866		B		1794560		1166
44867		I		1794720		4866
44868		B		1794640		882
44869		B		1794680		908
44870		P		1794840		1523
44871		B		1794760		1026
44872		B		1794800		1152
44873		P		1794960		4078
44874		B		1794880		2600
44875		B		1794920		1374
44876		P		1795080		1233
44877		B		1795000		1013
44878		B		1795040		963
44879		I		1795200		3718
44880		B		1795120		758
44881		B		1795160		759
44882		P		1795320		1088
44883		B		1795240		915
44884		B		1795280		857
44885		P		1795440		1002
44886		B		1795360		849
44887		B		1795400		853
44888		P		1795560		967
44889		B		1795480		798
44890		B		1795520		831
44891		I		1795680		3606
44892		B		1795600		708
44893		B		1795640		703
44894		P		1795800		1100
44895		B		1795720		839
44896		B		1795760		815
44897		P		1795920		1038
44898		B		1795840		842
44899		B		1795880		870
44900		P		1796040		1113
44901		B		1795960		793
44902		B		1796000		827
